id,title,category_name,category_id,weight,country,price,pattern
43546,Viscose Rayon-blend Conversational Jacquard(粘胶人造丝-混纺 趣味图案 提花),Jacquard(提花),184,170,China(中国),5.25,Conversational(趣味图案)
43545,Viscose Rayon-blend Dots Jacquard(粘胶人造丝-混纺 圆点 提花),Jacquard(提花),184,170,China(中国),5.25,Dots(圆点)
43544,Viscose Rayon-blend Conversational Jacquard(粘胶人造丝-混纺 趣味图案 提花),Jacquard(提花),184,170,China(中国),5.25,Conversational(趣味图案)
43543,Viscose Rayon-blend Dots Jacquard(粘胶人造丝-混纺 圆点 提花),Jacquard(提花),184,170,China(中国),5.25,Dots(圆点)
43542,Viscose Rayon-blend Diamond Jacquard(粘胶人造丝-混纺 菱形 提花),Jacquard(提花),184,170,China(中国),5.25,Diamond(菱形)
43541,Viscose Rayon-blend Conversational Jacquard(粘胶人造丝-混纺 趣味图案 提花),Jacquard(提花),184,170,China(中国),5.25,Conversational(趣味图案)
43540,Viscose Rayon-blend Dots Jacquard(粘胶人造丝-混纺 圆点 提花),Jacquard(提花),184,170,China(中国),5.25,Dots(圆点)
43539,Viscose Rayon-blend Stripes Denim(粘胶人造丝-混纺 条纹 牛仔布),Denim(牛仔布),189,160,China(中国),4.82,Stripes(条纹)
43538,Viscose Rayon-blend Conversational Denim(粘胶人造丝-混纺 趣味图案 牛仔布),Denim(牛仔布),189,160,China(中国),4.82,Conversational(趣味图案)
43537,Viscose Rayon-blend Other Checks Denim(粘胶人造丝-混纺 其他格纹 牛仔布),Denim(牛仔布),189,160,China(中国),4.82,Other Checks(其他格纹)
43536,Viscose Rayon-blend Denim(粘胶人造丝-混纺 牛仔布),Denim(牛仔布),189,160,China(中国),4.82,Solid(纯色)
43535,Glitter Viscose Rayon-blend Dots Denim(闪光 粘胶人造丝-混纺 圆点 牛仔布),Denim(牛仔布),189,175,China(中国),4.96,Dots(圆点)
43534,Viscose Rayon-blend Stripes Jacquard(粘胶人造丝-混纺 条纹 提花),Jacquard(提花),184,175,China(中国),5.25,Stripes(条纹)
43533,Viscose Rayon-blend Herringbone Jacquard(粘胶人造丝-混纺 人字呢 提花),Jacquard(提花),184,170,China(中国),5.25,Herringbone(人字呢)
43532,Nylon-blend Floral Chenille Lace(尼龙-混纺 花卉 雪尼尔 蕾丝),Lace(蕾丝),216,102,China(中国),6.53,Floral(花卉)
43531,Polyester Floral Chenille Lace(涤纶 花卉 雪尼尔 蕾丝),Lace(蕾丝),216,184,China(中国),7.83,Floral(花卉)
43530,Polyester Floral Lace(涤纶 花卉 蕾丝),Lace(蕾丝),216,81,China(中国),6.26,Floral(花卉)
43529,Glitter Polyester Ethnical Lace(闪光 涤纶 民族风 蕾丝),Lace(蕾丝),216,121,China(中国),6.26,Ethnical(民族风)
43528,Sequin Polyester Ethnical Lace(亮片 涤纶 民族风 蕾丝),Lace(蕾丝),216,138,China(中国),6.53,Ethnical(民族风)
43527,Polyester Leaf Lace(涤纶 叶纹 蕾丝),Lace(蕾丝),216,97,China(中国),6.26,Leaf(叶纹)
43526,Sequin Polyester Floral Lace(亮片 涤纶 花卉 蕾丝),Lace(蕾丝),216,114,China(中国),6.26,Floral(花卉)
43525,Sequin Polyester Miscellaneous Lace(亮片 涤纶 杂项 蕾丝),Lace(蕾丝),216,110,China(中国),6.26,Miscellaneous(杂项)
43524,Foil Polyester Ethnical Lace(烫金 涤纶 民族风 蕾丝),Lace(蕾丝),216,128,China(中国),6.79,Ethnical(民族风)
43523,Polyester Miscellaneous Chenille Lace(涤纶 杂项 雪尼尔 蕾丝),Lace(蕾丝),216,162,China(中国),7.83,Miscellaneous(杂项)
43522,Glitter Polyester Diamond Lace(闪光 涤纶 菱形 蕾丝),Lace(蕾丝),216,72,China(中国),5.25,Diamond(菱形)
43521,Glitter Polyester Floral Lace(闪光 涤纶 花卉 蕾丝),Lace(蕾丝),216,83,China(中国),5.48,Floral(花卉)
43520,Glitter Polyester Floral Lace(闪光 涤纶 花卉 蕾丝),Lace(蕾丝),216,70,China(中国),5.48,Floral(花卉)
43519,Glitter Polyester Splattered Lace(闪光 涤纶 泼墨纹 蕾丝),Lace(蕾丝),216,83,China(中国),5.48,Splattered(泼墨纹)
43518,Polyester Leaf Lace(涤纶 叶纹 蕾丝),Lace(蕾丝),216,150,China(中国),6.79,Leaf(叶纹)
43517,Nylon-blend Leaf Metallic Yarn Lace(尼龙-混纺 叶纹 金属丝 蕾丝),Lace(蕾丝),216,91,China(中国),6.53,Leaf(叶纹)
43516,Nylon-blend Floral Metallic Yarn Lace(尼龙-混纺 花卉 金属丝 蕾丝),Lace(蕾丝),216,140,China(中国),7.31,Floral(花卉)
43515,Polyester-blend Ethnical Lace(涤纶-混纺 民族风 蕾丝),Lace(蕾丝),216,113,China(中国),7.31,Ethnical(民族风)
43514,Polyester Floral Lace(涤纶 花卉 蕾丝),Lace(蕾丝),216,133,China(中国),6.79,Floral(花卉)
43513,Cotton-blend Geometric Lace(棉-混纺 几何 蕾丝),Lace(蕾丝),216,131,China(中国),7.05,Geometric(几何)
43512,Nylon-blend Other Checks Lace(尼龙-混纺 其他格纹 蕾丝),Lace(蕾丝),216,83,China(中国),4.96,Other Checks(其他格纹)
43511,Sequin Polyester-blend Floral Lace(亮片 涤纶-混纺 花卉 蕾丝),Lace(蕾丝),216,118,China(中国),7.31,Floral(花卉)
43510,Polyester Floral Chenille Lace(涤纶 花卉 雪尼尔 蕾丝),Lace(蕾丝),216,171,China(中国),7.83,Floral(花卉)
43509,Polyester Leaf Lace(涤纶 叶纹 蕾丝),Lace(蕾丝),216,145,China(中国),6.79,Leaf(叶纹)
43508,Nylon-blend Floral Lace(尼龙-混纺 花卉 蕾丝),Lace(蕾丝),216,136,China(中国),7.57,Floral(花卉)
43507,Cotton-blend Houndstooth Lace(棉-混纺 千鸟格 蕾丝),Lace(蕾丝),216,117,China(中国),6.53,Houndstooth(千鸟格)
43506,Cotton-blend Diamond Lace(棉-混纺 菱形 蕾丝),Lace(蕾丝),216,137,China(中国),7.31,Diamond(菱形)
43505,Cotton-blend Floral Lace(棉-混纺 花卉 蕾丝),Lace(蕾丝),216,110,China(中国),5.74,Floral(花卉)
43504,Cotton-blend Floral Lace(棉-混纺 花卉 蕾丝),Lace(蕾丝),216,131,China(中国),6.26,Floral(花卉)
43503,Sequin Polyester Floral Lace(亮片 涤纶 花卉 蕾丝),Lace(蕾丝),216,97,China(中国),6.53,Floral(花卉)
43502,Sequin Polyester Miscellaneous Lace(亮片 涤纶 杂项 蕾丝),Lace(蕾丝),216,89,China(中国),7.05,Miscellaneous(杂项)
43501,Sequin Polyester Abstract Lace(亮片 涤纶 抽象 蕾丝),Lace(蕾丝),216,89,China(中国),6.79,Abstract(抽象)
43500,Sequin Polyester Floral Lace(亮片 涤纶 花卉 蕾丝),Lace(蕾丝),216,106,China(中国),6.53,Floral(花卉)
43499,Sequin Polyester Diamond Lace(亮片 涤纶 菱形 蕾丝),Lace(蕾丝),216,106,China(中国),6.26,Diamond(菱形)
43498,Foil Polyester Glen Check Lace(烫金 涤纶 格伦格 蕾丝),Lace(蕾丝),216,121,China(中国),6.53,Glen Check(格伦格)
43497,Polyester Geometric Lace(涤纶 几何 蕾丝),Lace(蕾丝),216,68,China(中国),5.74,Geometric(几何)
43496,Polyester Floral Lace(涤纶 花卉 蕾丝),Lace(蕾丝),216,68,China(中国),5.74,Floral(花卉)
43495,Glitter Polyester Floral Lace(闪光 涤纶 花卉 蕾丝),Lace(蕾丝),216,128,China(中国),6.53,Floral(花卉)
43494,Polyester Floral Lace(涤纶 花卉 蕾丝),Lace(蕾丝),216,128,China(中国),6.53,Floral(花卉)
43493,Viscose Rayon-blend Floral Lace(粘胶人造丝-混纺 花卉 蕾丝),Lace(蕾丝),216,94,China(中国),4.53,Floral(花卉)
43492,Cotton-blend Ethnical Lace(棉-混纺 民族风 蕾丝),Lace(蕾丝),216,162,China(中国),6.79,Ethnical(民族风)
43491,Cotton Conversational Clip Jacquard(棉 趣味图案 剪花 提花),Clip Jacquard(剪花 提花),183,350,China(中国),8.61,Conversational(趣味图案)
43490,Cotton Stripes Clip Jacquard(棉 条纹 剪花 提花),Clip Jacquard(剪花 提花),183,330,China(中国),8.61,Stripes(条纹)
43489,Cotton Geometric Clip Jacquard(棉 几何 剪花 提花),Clip Jacquard(剪花 提花),183,335,China(中国),8.61,Geometric(几何)
43488,Cotton Other Checks Clip Jacquard(棉 其他格纹 剪花 提花),Clip Jacquard(剪花 提花),183,350,China(中国),8.61,Other Checks(其他格纹)
43487,Cotton Stripes Clip Jacquard(棉 条纹 剪花 提花),Clip Jacquard(剪花 提花),183,340,China(中国),8.61,Stripes(条纹)
43486,Cotton-blend Plaid Denim(棉-混纺 格子 牛仔布),Denim(牛仔布),189,440,China(中国),9.14,Plaid(格子)
43485,Dew Drop Cotton-blend Conversational Denim(露珠纹 棉-混纺 趣味图案 牛仔布),Denim(牛仔布),189,395,China(中国),8.61,Conversational(趣味图案)
43484,Dew Drop Cotton-blend Geometric Denim(露珠纹 棉-混纺 几何 牛仔布),Denim(牛仔布),189,395,China(中国),8.61,Geometric(几何)
43483,Cotton-blend Tie Dyed Pattern Twill(棉-混纺 扎染纹 斜纹),Twill(斜纹),186,330,China(中国),7.83,Tie Dyed Pattern(扎染纹)
43482,Cotton-blend Ombre Twill(棉-混纺 渐变 斜纹),Twill(斜纹),186,330,China(中国),7.83,Ombre(渐变)
43481,Cotton-blend Ombre Denim(棉-混纺 渐变 牛仔布),Denim(牛仔布),189,330,China(中国),7.83,Ombre(渐变)
43479,Cotton-blend Splattered Stretch Twill(棉-混纺 泼墨纹 弹力 斜纹),Twill(斜纹),186,235,China(中国),6.26,Splattered(泼墨纹)
43478,Cotton-blend Conversational Stretch Twill(棉-混纺 趣味图案 弹力 斜纹),Twill(斜纹),186,235,China(中国),6.26,Conversational(趣味图案)
43477,Cotton Ombre Twill(棉 渐变 斜纹),Twill(斜纹),186,250,China(中国),6.26,Ombre(渐变)
43475,Cotton Other Checks Denim(棉 其他格纹 牛仔布),Denim(牛仔布),189,135,China(中国),6.26,Other Checks(其他格纹)
43474,Cotton Ripstop(棉 防撕裂),Ripstop(防撕裂),191,170,China(中国),6.26,Solid(纯色)
43473,Cotton Slub Denim(棉 竹节 牛仔布),Denim(牛仔布),189,160,China(中国),6.53,Solid(纯色)
43472,Cotton Denim(棉 牛仔布),Denim(牛仔布),189,255,China(中国),6.53,Solid(纯色)
43471,Cotton-blend Denim(棉-混纺 牛仔布),Denim(牛仔布),189,230,China(中国),6.79,Solid(纯色)
43470,Cotton Denim(棉 牛仔布),Denim(牛仔布),189,195,China(中国),6.26,Solid(纯色)
43469,Cotton-blend Stretch Denim(棉-混纺 弹力 牛仔布),Denim(牛仔布),189,200,China(中国),6.79,Solid(纯色)
43468,Cotton Denim(棉 牛仔布),Denim(牛仔布),189,160,China(中国),6.26,Solid(纯色)
43467,Cotton-blend Denim(棉-混纺 牛仔布),Denim(牛仔布),189,300,China(中国),5.48,Solid(纯色)
43466,Cotton-blend Metallic Yarn Denim(棉-混纺 金属丝 牛仔布),Denim(牛仔布),189,320,China(中国),10.44,Solid(纯色)
43465,Cotton Denim(棉 牛仔布),Denim(牛仔布),189,195,China(中国),6.53,Solid(纯色)
43464,Cotton Denim(棉 牛仔布),Denim(牛仔布),189,340,China(中国),6.53,Solid(纯色)
43463,Cotton-blend Metallic Yarn Denim(棉-混纺 金属丝 牛仔布),Denim(牛仔布),189,300,China(中国),10.44,Solid(纯色)
43462,Cotton-blend Splattered Denim(棉-混纺 泼墨纹 牛仔布),Denim(牛仔布),189,390,China(中国),9.14,Splattered(泼墨纹)
43461,Cotton-blend Slub Denim(棉-混纺 竹节 牛仔布),Denim(牛仔布),189,225,China(中国),6.53,Solid(纯色)
43460,Cotton Stripes Denim(棉 条纹 牛仔布),Denim(牛仔布),189,240,China(中国),6.53,Stripes(条纹)
43459,Cotton-blend Slub Denim(棉-混纺 竹节 牛仔布),Denim(牛仔布),189,365,China(中国),7.05,Solid(纯色)
43457,Cotton Stripes Denim(棉 条纹 牛仔布),Denim(牛仔布),189,125,China(中国),5.74,Stripes(条纹)
43456,Cotton Stripes Denim(棉 条纹 牛仔布),Denim(牛仔布),189,125,China(中国),5.74,Stripes(条纹)
43455,Cotton Stripes Denim(棉 条纹 牛仔布),Denim(牛仔布),189,255,China(中国),6.0,Stripes(条纹)
43454,Lyocell Stripes Denim(莱赛尔 条纹 牛仔布),Denim(牛仔布),189,155,China(中国),6.26,Stripes(条纹)
43453,Lyocell Stripes Denim(莱赛尔 条纹 牛仔布),Denim(牛仔布),189,150,China(中国),6.26,Stripes(条纹)
43452,Cotton-blend Stripes Denim(棉-混纺 条纹 牛仔布),Denim(牛仔布),189,335,China(中国),6.53,Stripes(条纹)
43451,Cotton-blend Stripes Stretch Denim(棉-混纺 条纹 弹力 牛仔布),Denim(牛仔布),189,310,China(中国),6.0,Stripes(条纹)
43450,Cotton-blend Yarn Dye Stretch Denim(棉-混纺 色织 弹力 牛仔布),Denim(牛仔布),189,310,China(中国),7.31,Solid(纯色)
43449,Cotton-blend Stripes Denim(棉-混纺 条纹 牛仔布),Denim(牛仔布),189,310,China(中国),6.79,Stripes(条纹)
43448,Viscose Rayon-blend Denim(粘胶人造丝-混纺 牛仔布),Denim(牛仔布),189,160,China(中国),6.0,Solid(纯色)
43447,Cotton-blend Slub Denim(棉-混纺 竹节 牛仔布),Denim(牛仔布),189,180,China(中国),6.79,Solid(纯色)
43446,Cotton-blend Slub Denim(棉-混纺 竹节 牛仔布),Denim(牛仔布),189,240,China(中国),7.31,Solid(纯色)
43445,Cotton-blend Slub Denim(棉-混纺 竹节 牛仔布),Denim(牛仔布),189,330,China(中国),7.31,Solid(纯色)
43444,Cotton-blend Slub Denim(棉-混纺 竹节 牛仔布),Denim(牛仔布),189,280,China(中国),7.31,Solid(纯色)
43443,Cotton-blend Metallic Yarn Denim(棉-混纺 金属丝 牛仔布),Denim(牛仔布),189,370,China(中国),9.92,Solid(纯色)
43442,Cotton-blend Metallic Yarn Denim(棉-混纺 金属丝 牛仔布),Denim(牛仔布),189,270,China(中国),7.31,Solid(纯色)
43419,Cotton-blend Denim(棉-混纺 牛仔布),Denim(牛仔布),189,320,China(中国),8.61,Solid(纯色)
43405,Cotton-blend Conversational Denim(棉-混纺 趣味图案 牛仔布),Denim(牛仔布),189,310,China(中国),5.25,Conversational(趣味图案)
43404,Cotton-blend Conversational Denim(棉-混纺 趣味图案 牛仔布),Denim(牛仔布),189,310,China(中国),5.25,Conversational(趣味图案)
43403,Cotton-blend Other Checks Denim(棉-混纺 其他格纹 牛仔布),Denim(牛仔布),189,310,China(中国),5.25,Other Checks(其他格纹)
43402,Cotton-blend Abstract Denim(棉-混纺 抽象 牛仔布),Denim(牛仔布),189,310,China(中国),5.25,Abstract(抽象)
43401,Cotton-blend Floral Denim(棉-混纺 花卉 牛仔布),Denim(牛仔布),189,310,China(中国),5.25,Floral(花卉)
43400,Cotton-blend Floral Denim(棉-混纺 花卉 牛仔布),Denim(牛仔布),189,310,China(中国),5.25,Floral(花卉)
43399,Cotton-blend Paisley Denim(棉-混纺 佩斯利 牛仔布),Denim(牛仔布),189,310,China(中国),5.25,Paisley(佩斯利)
43398,Cotton-blend Paisley Denim(棉-混纺 佩斯利 牛仔布),Denim(牛仔布),189,310,China(中国),5.25,Paisley(佩斯利)
43397,Cotton-blend Conversational Denim(棉-混纺 趣味图案 牛仔布),Denim(牛仔布),189,310,China(中国),5.25,Conversational(趣味图案)
43396,Cotton-blend Conversational Denim(棉-混纺 趣味图案 牛仔布),Denim(牛仔布),189,310,China(中国),5.25,Conversational(趣味图案)
43395,Cotton-blend Conversational Denim(棉-混纺 趣味图案 牛仔布),Denim(牛仔布),189,310,China(中国),5.25,Conversational(趣味图案)
43394,Cotton-blend Conversational Denim(棉-混纺 趣味图案 牛仔布),Denim(牛仔布),189,310,China(中国),5.25,Conversational(趣味图案)
43393,Cotton-blend Floral Denim(棉-混纺 花卉 牛仔布),Denim(牛仔布),189,310,China(中国),5.25,Floral(花卉)
43392,Cotton-blend Conversational Denim(棉-混纺 趣味图案 牛仔布),Denim(牛仔布),189,310,China(中国),5.25,Conversational(趣味图案)
43391,Cotton-blend Miscellaneous Denim(棉-混纺 杂项 牛仔布),Denim(牛仔布),189,310,China(中国),5.25,Miscellaneous(杂项)
43390,Cotton-blend Animal Pattern Denim(棉-混纺 动物纹 牛仔布),Denim(牛仔布),189,310,China(中国),5.25,Animal Pattern(动物纹)
43389,Cotton-blend Conversational Denim(棉-混纺 趣味图案 牛仔布),Denim(牛仔布),189,310,China(中国),5.25,Conversational(趣味图案)
43388,Cotton-blend Splattered Denim(棉-混纺 泼墨纹 牛仔布),Denim(牛仔布),189,310,China(中国),5.25,Splattered(泼墨纹)
43387,Cotton-blend Tie Dyed Pattern Denim(棉-混纺 扎染纹 牛仔布),Denim(牛仔布),189,310,China(中国),5.25,Tie Dyed Pattern(扎染纹)
43386,Cotton-blend Tie Dyed Pattern Denim(棉-混纺 扎染纹 牛仔布),Denim(牛仔布),189,310,China(中国),5.25,Tie Dyed Pattern(扎染纹)
43385,Cotton-blend Abstract Denim(棉-混纺 抽象 牛仔布),Denim(牛仔布),189,310,China(中国),5.25,Abstract(抽象)
43384,Cotton-blend Paisley Denim(棉-混纺 佩斯利 牛仔布),Denim(牛仔布),189,310,China(中国),5.25,Paisley(佩斯利)
43383,Cotton-blend Conversational Denim(棉-混纺 趣味图案 牛仔布),Denim(牛仔布),189,310,China(中国),5.25,Conversational(趣味图案)
43382,Cotton-blend Plaid Denim(棉-混纺 格子 牛仔布),Denim(牛仔布),189,310,China(中国),5.25,Plaid(格子)
43381,Cotton-blend Other Checks Denim(棉-混纺 其他格纹 牛仔布),Denim(牛仔布),189,310,China(中国),5.25,Other Checks(其他格纹)
43380,Cotton-blend Ethnical Lace(棉-混纺 民族风 蕾丝),Lace(蕾丝),216,155,China(中国),6.79,Ethnical(民族风)
43379,Nylon-blend Conversational Lace(尼龙-混纺 趣味图案 蕾丝),Lace(蕾丝),216,94,China(中国),7.31,Conversational(趣味图案)
43378,Nylon-blend Floral Lace(尼龙-混纺 花卉 蕾丝),Lace(蕾丝),216,94,China(中国),5.74,Floral(花卉)
43377,Cotton-blend Conversational Lace(棉-混纺 趣味图案 蕾丝),Lace(蕾丝),216,106,China(中国),6.26,Conversational(趣味图案)
43376,Brushed (front) Nylon-blend Miscellaneous Stretch Lace,Lace(蕾丝),216,166,China(中国),6.53,Miscellaneous(杂项)
43375,Brushed (front) Nylon-blend Floral Stretch Lace,Lace(蕾丝),216,181,China(中国),6.53,Floral(花卉)
43374,Cotton-blend Ethnical Lace(棉-混纺 民族风 蕾丝),Lace(蕾丝),216,149,China(中国),7.31,Ethnical(民族风)
43373,Flocking Polyester-blend Geometric Metallic Yarn Lace(植绒 涤纶-混纺 几何 金属丝 蕾丝),Lace(蕾丝),216,53,China(中国),5.25,Geometric(几何)
43372,Nylon-blend Floral Lace(尼龙-混纺 花卉 蕾丝),Lace(蕾丝),216,199,China(中国),7.83,Floral(花卉)
43371,Nylon-blend Miscellaneous Lace(尼龙-混纺 杂项 蕾丝),Lace(蕾丝),216,151,China(中国),6.79,Miscellaneous(杂项)
43370,Polyester Miscellaneous Lace(涤纶 杂项 蕾丝),Lace(蕾丝),216,128,China(中国),6.0,Miscellaneous(杂项)
43369,Polyester Geometric Lace(涤纶 几何 蕾丝),Lace(蕾丝),216,106,China(中国),5.25,Geometric(几何)
43368,Nylon-blend Floral Lace(尼龙-混纺 花卉 蕾丝),Lace(蕾丝),216,91,China(中国),5.25,Floral(花卉)
43367,Polyester Ethnical Lace(涤纶 民族风 蕾丝),Lace(蕾丝),216,87,China(中国),4.82,Ethnical(民族风)
43366,Nylon-blend Floral Metallic Yarn Lace(尼龙-混纺 花卉 金属丝 蕾丝),Lace(蕾丝),216,87,China(中国),5.74,Floral(花卉)
43365,Nylon-blend Miscellaneous Metallic Yarn Lace(尼龙-混纺 杂项 金属丝 蕾丝),Lace(蕾丝),216,98,China(中国),6.26,Miscellaneous(杂项)
43364,Nylon-blend Diamond Lace(尼龙-混纺 菱形 蕾丝),Lace(蕾丝),216,113,China(中国),6.0,Diamond(菱形)
43363,Nylon-blend Floral Lace(尼龙-混纺 花卉 蕾丝),Lace(蕾丝),216,83,China(中国),6.79,Floral(花卉)
43362,Cotton-blend Floral Lace(棉-混纺 花卉 蕾丝),Lace(蕾丝),216,125,China(中国),6.53,Floral(花卉)
43361,Nylon-blend Floral Lace(尼龙-混纺 花卉 蕾丝),Lace(蕾丝),216,102,China(中国),5.48,Floral(花卉)
43360,Nylon-blend Other Checks Metallic Yarn Lace(尼龙-混纺 其他格纹 金属丝 蕾丝),Lace(蕾丝),216,147,China(中国),7.31,Other Checks(其他格纹)
43359,Foil Polyester Floral Lace(烫金 涤纶 花卉 蕾丝),Lace(蕾丝),216,68,China(中国),5.74,Floral(花卉)
43358,Cotton-blend Ethnical Lace(棉-混纺 民族风 蕾丝),Lace(蕾丝),216,117,China(中国),5.25,Ethnical(民族风)
43357,Polyester Diamond Lace(涤纶 菱形 蕾丝),Lace(蕾丝),216,106,China(中国),5.48,Diamond(菱形)
43356,Nylon-blend Floral Metallic Yarn Lace(尼龙-混纺 花卉 金属丝 蕾丝),Lace(蕾丝),216,72,China(中国),5.48,Floral(花卉)
